validdate,t_2m:C,global_rad:W,direct_rad:W,diffuse_rad:W,precip_1h:mm,effective_cloud_cover:p
2018-02-18T02:00:00Z,15.0,0.0,0.0,0.0,0.26,42.4
2018-02-18T03:00:00Z,15.3,0.0,0.0,0.0,0.26,20.9
2018-02-18T04:00:00Z,15.8,0.0,0.0,0.0,0.00,18.1
2018-02-18T05:00:00Z,16.7,57.0,29.1,27.9,0.00,15.4
2018-02-18T06:00:00Z,17.3,234.9,134.9,100.1,0.00,12.8
2018-02-18T07:00:00Z,18.1,402.8,258.3,144.5,0.26,18.8
2018-02-18T08:00:00Z,18.7,528.8,361.9,166.9,0.26,24.6
2018-02-18T09:00:00Z,19.3,603.7,423.4,180.3,0.26,30.2
2018-02-18T10:00:00Z,19.3,620.0,445.6,174.4,1.10,27.9
2018-02-18T11:00:00Z,19.1,563.5,395.8,167.7,1.10,25.7
2018-02-18T12:00:00Z,18.8,446.0,288.4,157.7,1.10,23.9
2018-02-18T13:00:00Z,18.0,300.1,174.7,125.4,0.31,29.9
2018-02-18T14:00:00Z,17.2,158.6,73.8,84.8,0.31,35.6
2018-02-18T15:00:00Z,16.3,28.6,9.1,19.4,0.31,41.1
2018-02-18T16:00:00Z,15.6,0.0,0.0,0.0,0.06,36.9
2018-02-18T17:00:00Z,15.3,0.0,0.0,0.0,0.06,33.6
2018-02-18T18:00:00Z,15.1,0.0,0.0,0.0,0.06,31.2
2018-02-18T19:00:00Z,15.0,0.0,0.0,0.0,0.00,28.9
2018-02-18T20:00:00Z,14.8,0.0,0.0,0.0,0.00,26.6
2018-02-18T21:00:00Z,14.6,0.0,0.0,0.0,0.00,24.3
2018-02-18T22:00:00Z,14.4,0.0,0.0,0.0,0.00,28.5
2018-02-18T23:00:00Z,14.1,0.0,0.0,0.0,0.00,32.7
2018-02-19T00:00:00Z,13.9,0.0,0.0,0.0,0.00,36.9
2018-02-19T01:00:00Z,13.5,0.0,0.0,0.0,0.00,42.3
2018-02-19T02:00:00Z,13.1,0.0,0.0,0.0,0.00,47.5
2018-02-19T03:00:00Z,12.7,0.0,0.0,0.0,0.00,52.4
2018-02-19T04:00:00Z,13.3,0.0,0.0,0.0,0.00,59.7
2018-02-19T05:00:00Z,14.0,44.1,12.2,31.8,0.00,66.4
2018-02-19T06:00:00Z,14.5,185.5,68.1,117.4,0.00,72.4
2018-02-19T07:00:00Z,15.7,332.8,150.3,182.6,0.00,75.1
2018-02-19T08:00:00Z,16.9,445.4,214.3,231.1,0.00,77.7
2018-02-19T09:00:00Z,17.9,503.3,230.9,272.4,0.00,80.2
2018-02-19T10:00:00Z,18.0,511.8,222.9,288.9,0.00,75.0
2018-02-19T11:00:00Z,18.0,471.1,191.0,280.1,0.00,71.5
2018-02-19T12:00:00Z,17.9,387.4,142.4,245.0,0.00,69.5
2018-02-19T13:00:00Z,17.4,272.3,89.2,183.1,0.00,56.6
2018-02-19T14:00:00Z,16.8,160.0,42.7,117.3,0.00,41.1
2018-02-19T15:00:00Z,16.0,33.8,7.0,26.8,0.00,22.7
2018-02-19T16:00:00Z,14.7,0.0,0.0,0.0,0.00,51.9
2018-02-19T17:00:00Z,13.9,0.0,0.0,0.0,0.00,75.2
2018-02-19T18:00:00Z,13.3,0.0,0.0,0.0,0.00,92.4
2018-02-19T19:00:00Z,12.6,0.0,0.0,0.0,0.00,90.3
2018-02-19T20:00:00Z,12.0,0.0,0.0,0.0,0.00,88.4
2018-02-19T21:00:00Z,11.3,0.0,0.0,0.0,0.00,86.4
2018-02-19T22:00:00Z,11.1,0.0,0.0,0.0,0.00,89.7
2018-02-19T23:00:00Z,10.8,0.0,0.0,0.0,0.00,93.0
2018-02-20T00:00:00Z,10.6,0.0,0.0,0.0,0.00,96.5
2018-02-20T01:00:00Z,10.6,0.0,0.0,0.0,0.00,65.8
2018-02-20T02:00:00Z,10.5,0.0,0.0,0.0,0.00,35.2
2018-02-20T03:00:00Z,10.4,0.0,0.0,0.0,0.00,4.6
2018-02-20T04:00:00Z,11.6,0.0,0.0,0.0,0.00,35.2
2018-02-20T05:00:00Z,12.9,63.4,27.6,35.9,0.00,65.9
2018-02-20T06:00:00Z,13.9,235.1,106.8,128.3,0.00,96.6
2018-02-20T07:00:00Z,15.7,378.3,180.5,197.7,0.00,88.9
2018-02-20T08:00:00Z,17.5,482.5,236.7,245.8,0.00,81.3
2018-02-20T09:00:00Z,19.3,553.3,271.9,281.4,0.00,73.6
2018-02-20T10:00:00Z,19.3,571.7,281.4,290.3,0.00,69.3
2018-02-20T11:00:00Z,19.2,554.5,281.1,273.5,0.00,66.9
2018-02-20T12:00:00Z,18.9,497.4,265.2,232.3,0.00,66.2
2018-02-20T13:00:00Z,18.1,381.1,212.2,169.0,0.00,61.3
2018-02-20T14:00:00Z,17.2,216.6,104.5,112.1,0.00,56.5
2018-02-20T15:00:00Z,16.2,41.5,13.6,27.9,0.00,51.9
2018-02-20T16:00:00Z,14.7,0.0,0.0,0.0,0.00,61.8
2018-02-20T17:00:00Z,13.6,0.0,0.0,0.0,0.00,71.4
2018-02-20T18:00:00Z,12.7,0.0,0.0,0.0,0.00,80.8
2018-02-20T19:00:00Z,12.8,0.0,0.0,0.0,0.00,75.6
2018-02-20T20:00:00Z,12.9,0.0,0.0,0.0,0.00,70.0
2018-02-20T21:00:00Z,12.9,0.0,0.0,0.0,0.00,64.0
2018-02-20T22:00:00Z,12.4,0.0,0.0,0.0,0.00,61.4
2018-02-20T23:00:00Z,11.8,0.0,0.0,0.0,0.00,59.1
2018-02-21T00:00:00Z,11.2,0.0,0.0,0.0,0.00,56.9
2018-02-21T01:00:00Z,11.0,0.0,0.0,0.0,0.00,46.7
2018-02-21T02:00:00Z,10.8,0.0,0.0,0.0,0.00,37.1
2018-02-21T03:00:00Z,10.6,0.0,0.0,0.0,0.00,28.2
2018-02-21T04:00:00Z,11.9,0.0,0.0,0.0,0.00,24.8
2018-02-21T05:00:00Z,13.5,64.8,33.6,31.2,0.00,21.4
2018-02-21T06:00:00Z,14.9,254.7,154.4,100.3,0.00,18.1
2018-02-21T07:00:00Z,16.7,446.9,308.7,138.3,0.00,13.4
2018-02-21T08:00:00Z,18.5,599.2,439.9,159.3,0.00,8.7
2018-02-21T09:00:00Z,20.2,691.5,511.0,180.4,0.00,4.0
2018-02-21T10:00:00Z,20.4,719.5,535.3,184.2,0.00,2.7
2018-02-21T11:00:00Z,20.4,676.8,490.1,186.7,0.00,1.3
2018-02-21T12:00:00Z,20.3,568.3,385.8,182.5,0.00,0.0
2018-02-21T13:00:00Z,19.1,409.3,258.9,150.4,0.00,16.7
2018-02-21T14:00:00Z,17.9,222.2,113.2,109.0,0.00,33.4
2018-02-21T15:00:00Z,16.7,42.3,13.4,28.8,0.00,50.1
2018-02-21T16:00:00Z,15.3,0.0,0.0,0.0,0.00,66.7
2018-02-21T17:00:00Z,14.3,0.0,0.0,0.0,0.00,83.4
2018-02-21T18:00:00Z,13.5,0.0,0.0,0.0,0.00,100.0
2018-02-21T19:00:00Z,13.8,0.0,0.0,0.0,0.00,97.7
2018-02-21T20:00:00Z,14.1,0.0,0.0,0.0,0.00,95.5
2018-02-21T21:00:00Z,14.4,0.0,0.0,0.0,0.00,93.2
2018-02-21T22:00:00Z,14.0,0.0,0.0,0.0,0.86,95.5
2018-02-21T23:00:00Z,13.6,0.0,0.0,0.0,0.86,97.7
2018-02-22T00:00:00Z,13.2,0.0,0.0,0.0,0.86,100.0
2018-02-22T01:00:00Z,13.3,0.0,0.0,0.0,1.69,99.8
2018-02-22T02:00:00Z,13.4,0.0,0.0,0.0,1.69,99.6
2018-02-22T03:00:00Z,13.5,0.0,0.0,0.0,1.69,99.5
2018-02-22T04:00:00Z,13.9,0.0,0.0,0.0,0.31,79.1
2018-02-22T05:00:00Z,14.7,62.8,33.1,29.7,0.31,47.3
2018-02-22T06:00:00Z,15.6,245.7,150.6,95.0,0.31,2.0
2018-02-22T07:00:00Z,17.6,438.0,303.6,134.4,0.00,4.7
2018-02-22T08:00:00Z,19.5,592.1,436.4,155.7,0.00,7.3
2018-02-22T09:00:00Z,21.3,682.6,511.8,170.8,0.00,10.0
2018-02-22T10:00:00Z,21.7,710.0,541.4,168.6,0.00,6.7
2018-02-22T11:00:00Z,21.8,673.6,507.6,166.0,0.00,3.4
2018-02-22T12:00:00Z,21.9,575.6,416.3,159.3,0.00,0.1
2018-02-22T13:00:00Z,20.5,422.4,292.9,129.6,0.00,0.3
2018-02-22T14:00:00Z,19.1,236.1,138.8,97.3,0.00,0.6
2018-02-22T15:00:00Z,17.7,47.6,20.0,27.6,0.00,0.8
2018-02-22T16:00:00Z,15.8,0.0,0.0,0.0,0.00,0.7
2018-02-22T17:00:00Z,14.5,0.0,0.0,0.0,0.00,0.6
2018-02-22T18:00:00Z,13.5,0.0,0.0,0.0,0.00,0.5
2018-02-22T19:00:00Z,13.5,0.0,0.0,0.0,0.00,4.3
2018-02-22T20:00:00Z,13.6,0.0,0.0,0.0,0.00,8.1
2018-02-22T21:00:00Z,13.6,0.0,0.0,0.0,0.00,11.8
2018-02-22T22:00:00Z,13.3,0.0,0.0,0.0,0.00,34.6
2018-02-22T23:00:00Z,13.0,0.0,0.0,0.0,0.00,54.4
2018-02-23T00:00:00Z,12.7,0.0,0.0,0.0,0.00,71.0
2018-02-23T01:00:00Z,13.4,0.0,0.0,0.0,0.00,81.6
2018-02-23T02:00:00Z,14.1,0.0,0.0,0.0,0.00,90.7
2018-02-23T03:00:00Z,14.8,0.0,0.0,0.0,0.00,98.4
2018-02-23T04:00:00Z,15.5,0.0,0.0,0.0,0.00,96.4
2018-02-23T05:00:00Z,16.2,53.0,14.0,39.0,0.00,94.1
2018-02-23T06:00:00Z,16.8,213.1,94.1,119.0,0.00,91.5
2018-02-23T07:00:00Z,18.3,396.1,233.3,162.8,0.00,69.1
2018-02-23T08:00:00Z,20.0,548.6,366.4,182.2,0.00,40.3
2018-02-23T09:00:00Z,21.6,637.6,443.6,194.1,0.00,5.5
2018-02-23T10:00:00Z,21.2,669.2,483.7,185.5,0.38,17.9
2018-02-23T11:00:00Z,20.6,632.1,454.4,177.7,0.38,29.4
2018-02-23T12:00:00Z,19.9,530.9,363.0,167.9,0.38,40.1
2018-02-23T13:00:00Z,19.2,383.3,248.3,135.0,0.00,29.2
2018-02-23T14:00:00Z,18.5,216.8,117.5,99.3,0.00,17.3
2018-02-23T15:00:00Z,17.7,46.3,17.9,28.3,0.00,4.6
2018-02-23T16:00:00Z,15.8,0.0,0.0,0.0,0.00,5.7
2018-02-23T17:00:00Z,14.4,0.0,0.0,0.0,0.00,6.8
2018-02-23T18:00:00Z,13.2,0.0,0.0,0.0,0.00,7.9
2018-02-23T19:00:00Z,12.9,0.0,0.0,0.0,0.00,14.1
2018-02-23T20:00:00Z,12.6,0.0,0.0,0.0,0.00,20.3
2018-02-23T21:00:00Z,12.2,0.0,0.0,0.0,0.00,26.5
2018-02-23T22:00:00Z,11.7,0.0,0.0,0.0,0.00,26.5
2018-02-23T23:00:00Z,11.2,0.0,0.0,0.0,0.00,26.4
2018-02-24T00:00:00Z,10.7,0.0,0.0,0.0,0.00,26.4
2018-02-24T01:00:00Z,10.9,0.0,0.0,0.0,0.00,34.2
2018-02-24T02:00:00Z,11.1,0.0,0.0,0.0,0.00,41.8
2018-02-24T03:00:00Z,11.3,0.0,0.0,0.0,0.00,49.2
2018-02-24T04:00:00Z,12.6,0.0,0.0,0.0,0.00,39.7
2018-02-24T05:00:00Z,14.0,75.1,40.6,34.5,0.00,30.4
2018-02-24T06:00:00Z,15.4,260.2,156.2,104.0,0.00,21.5
2018-02-24T07:00:00Z,16.9,429.0,284.4,144.6,0.00,28.9
2018-02-24T08:00:00Z,18.2,559.3,392.2,167.2,0.00,36.0
2018-02-24T09:00:00Z,19.5,644.8,459.0,185.7,0.00,42.9
2018-02-24T10:00:00Z,19.7,671.5,485.4,186.2,0.00,32.6
2018-02-24T11:00:00Z,19.7,642.7,461.5,181.3,0.00,22.1
2018-02-24T12:00:00Z,19.6,558.3,389.9,168.4,0.00,11.5
2018-02-24T13:00:00Z,18.7,417.4,283.6,133.8,0.00,9.7
2018-02-24T14:00:00Z,17.7,237.0,138.2,98.8,0.00,7.8
2018-02-24T15:00:00Z,16.7,50.4,21.2,29.2,0.00,6.0
2018-02-24T16:00:00Z,15.2,0.0,0.0,0.0,0.00,7.6
2018-02-24T17:00:00Z,14.0,0.0,0.0,0.0,0.00,9.2
2018-02-24T18:00:00Z,13.2,0.0,0.0,0.0,0.00,10.9
2018-02-24T19:00:00Z,12.9,0.0,0.0,0.0,0.00,12.8
2018-02-24T20:00:00Z,12.7,0.0,0.0,0.0,0.00,14.7
2018-02-24T21:00:00Z,12.4,0.0,0.0,0.0,0.00,16.6
2018-02-24T22:00:00Z,12.0,0.0,0.0,0.0,0.00,25.8
2018-02-24T23:00:00Z,11.6,0.0,0.0,0.0,0.00,36.5
2018-02-25T00:00:00Z,11.2,0.0,0.0,0.0,0.00,48.8
2018-02-25T01:00:00Z,11.5,0.0,0.0,0.0,0.00,54.8
2018-02-25T02:00:00Z,11.7,0.0,0.0,0.0,0.00,60.9
2018-02-25T03:00:00Z,11.9,0.0,0.0,0.0,0.00,67.0
2018-02-25T04:00:00Z,13.6,0.0,0.0,0.0,0.00,66.8
2018-02-25T05:00:00Z,15.3,66.5,20.0,46.4,0.00,66.6
2018-02-25T06:00:00Z,16.8,222.3,77.5,144.7,0.00,66.4
2018-02-25T07:00:00Z,18.7,360.8,144.2,216.5,0.00,60.8
2018-02-25T08:00:00Z,20.6,459.8,192.4,267.4,0.00,55.6
2018-02-25T09:00:00Z,22.5,513.3,206.2,307.1,0.00,51.0
2018-02-25T10:00:00Z,21.4,517.6,198.7,318.9,0.00,65.6
2018-02-25T11:00:00Z,20.3,485.7,178.1,307.6,0.00,79.1
2018-02-25T12:00:00Z,19.1,419.3,147.2,272.1,0.00,91.5
2018-02-25T13:00:00Z,18.6,311.9,104.7,207.2,0.07,81.3
2018-02-25T14:00:00Z,18.0,170.7,47.6,123.0,0.07,72.1
2018-02-25T15:00:00Z,17.3,34.5,6.1,28.5,0.07,63.9
2018-02-25T16:00:00Z,16.4,0.0,0.0,0.0,0.00,75.8
2018-02-25T17:00:00Z,15.8,0.0,0.0,0.0,0.00,86.9
2018-02-25T18:00:00Z,15.5,0.0,0.0,0.0,0.00,97.2
2018-02-25T19:00:00Z,15.1,0.0,0.0,0.0,0.00,91.6
2018-02-25T20:00:00Z,14.8,0.0,0.0,0.0,0.00,86.4
2018-02-25T21:00:00Z,14.4,0.0,0.0,0.0,0.00,81.8
2018-02-25T22:00:00Z,14.2,0.0,0.0,0.0,0.00,87.5
2018-02-25T23:00:00Z,13.9,0.0,0.0,0.0,0.00,93.5
2018-02-26T00:00:00Z,13.6,0.0,0.0,0.0,0.00,99.8
2018-02-26T01:00:00Z,13.8,0.0,0.0,0.0,0.11,99.8
2018-02-26T02:00:00Z,14.0,0.0,0.0,0.0,0.11,99.9
2018-02-26T03:00:00Z,14.2,0.0,0.0,0.0,0.11,100.0
2018-02-26T04:00:00Z,14.5,0.0,0.0,0.0,0.29,93.4
2018-02-26T05:00:00Z,14.8,55.4,9.3,46.1,0.29,86.5
2018-02-26T06:00:00Z,15.2,193.5,57.5,136.0,0.29,79.0
2018-02-26T07:00:00Z,16.6,334.8,139.8,195.0,0.00,79.5
2018-02-26T08:00:00Z,18.0,435.5,198.5,237.0,0.00,82.9
2018-02-26T09:00:00Z,19.4,473.4,196.5,276.9,0.00,89.3
2018-02-26T10:00:00Z,20.2,464.1,171.5,292.6,0.00,66.1
2018-02-26T11:00:00Z,20.8,465.3,194.3,271.0,0.00,43.9
2018-02-26T12:00:00Z,21.2,463.0,246.3,216.8,0.00,22.8
2018-02-26T13:00:00Z,20.6,389.5,240.6,148.9,0.00,21.1
2018-02-26T14:00:00Z,19.9,240.0,135.7,104.3,0.00,20.2
2018-02-26T15:00:00Z,19.2,55.9,23.0,32.9,0.00,20.2
2018-02-26T16:00:00Z,17.2,0.0,0.0,0.0,0.00,13.5
2018-02-26T17:00:00Z,15.6,0.0,0.0,0.0,0.00,6.7
2018-02-26T18:00:00Z,14.2,0.0,0.0,0.0,0.00,0.0
2018-02-26T19:00:00Z,14.3,0.0,0.0,0.0,0.00,18.2
2018-02-26T20:00:00Z,14.4,0.0,0.0,0.0,0.00,36.2
2018-02-26T21:00:00Z,14.4,0.0,0.0,0.0,0.00,54.0
2018-02-26T22:00:00Z,14.1,0.0,0.0,0.0,0.33,58.9
2018-02-26T23:00:00Z,13.8,0.0,0.0,0.0,0.33,65.5
2018-02-27T00:00:00Z,13.5,0.0,0.0,0.0,0.33,73.3
2018-02-27T01:00:00Z,13.7,0.0,0.0,0.0,2.11,74.1
2018-02-27T02:00:00Z,13.9,0.0,0.0,0.0,2.11,75.0
2018-02-27T03:00:00Z,14.1,0.0,0.0,0.0,2.11,76.0
2018-02-27T04:00:00Z,14.4,0.0,0.0,0.0,1.18,80.4
2018-02-27T05:00:00Z,14.7,48.4,13.6,34.8,1.18,85.2
2018-02-27T06:00:00Z,14.9,154.8,50.4,104.4,1.18,90.4
2018-02-27T07:00:00Z,15.6,249.9,93.0,156.9,0.30,74.5
2018-02-27T08:00:00Z,16.4,356.3,167.2,189.1,0.30,57.6
2018-02-27T09:00:00Z,17.3,485.5,281.5,204.0,0.30,39.7
2018-02-27T10:00:00Z,18.1,583.8,385.4,198.4,0.09,34.2
2018-02-27T11:00:00Z,18.8,605.6,417.0,188.6,0.09,28.7
2018-02-27T12:00:00Z,19.3,542.5,369.7,172.8,0.09,23.1
2018-02-27T13:00:00Z,18.5,418.9,282.7,136.2,0.00,16.3
2018-02-27T14:00:00Z,17.6,249.0,145.4,103.6,0.00,9.2
2018-02-27T15:00:00Z,16.7,59.2,25.3,33.9,0.00,1.8
2018-02-27T16:00:00Z,14.8,0.0,0.0,0.0,0.00,1.2
2018-02-27T17:00:00Z,13.3,0.0,0.0,0.0,0.00,0.6
2018-02-27T18:00:00Z,12.2,0.0,0.0,0.0,0.00,0.0
2018-02-27T19:00:00Z,11.4,0.0,0.0,0.0,0.00,4.6
2018-02-27T20:00:00Z,10.6,0.0,0.0,0.0,0.00,9.3
2018-02-27T21:00:00Z,9.8,0.0,0.0,0.0,0.00,13.9
2018-02-27T22:00:00Z,9.4,0.0,0.0,0.0,0.00,15.2
2018-02-27T23:00:00Z,9.0,0.0,0.0,0.0,0.00,16.5
2018-02-28T00:00:00Z,8.7,0.0,0.0,0.0,0.00,17.7
2018-02-28T01:00:00Z,9.0,0.0,0.0,0.0,0.00,11.8
2018-02-28T02:00:00Z,9.4,0.0,0.0,0.0,0.00,5.9
2018-02-28T03:00:00Z,9.8,0.0,0.0,0.0,0.00,0.0
2018-02-28T04:00:00Z,11.5,0.0,0.0,0.0,0.00,0.0
2018-02-28T05:00:00Z,13.2,100.5,58.7,41.8,0.00,0.0
2018-02-28T06:00:00Z,14.8,316.8,206.8,110.1,0.00,0.0
2018-02-28T07:00:00Z,17.0,514.1,372.1,142.0,0.00,1.4
2018-02-28T08:00:00Z,19.0,664.6,507.5,157.1,0.00,2.9
2018-02-28T09:00:00Z,21.0,757.9,583.9,174.1,0.00,4.3
2018-02-28T10:00:00Z,21.0,783.1,608.5,174.6,0.00,8.6
2018-02-28T11:00:00Z,20.8,736.3,559.7,176.7,0.00,12.9
2018-02-28T12:00:00Z,20.5,622.8,447.6,175.2,0.00,17.2
2018-02-28T13:00:00Z,19.2,455.5,308.2,147.3,0.00,11.5
2018-02-28T14:00:00Z,17.8,261.8,150.7,111.0,0.00,5.7
2018-02-28T15:00:00Z,16.3,62.5,26.9,35.6,0.00,0.0
2018-02-28T16:00:00Z,14.8,0.0,0.0,0.0,0.00,0.0
2018-02-28T17:00:00Z,13.8,0.0,0.0,0.0,0.00,0.0
2018-02-28T18:00:00Z,13.0,0.0,0.0,0.0,0.00,0.0
2018-02-28T19:00:00Z,12.3,0.0,0.0,0.0,0.00,0.2
2018-02-28T20:00:00Z,11.6,0.0,0.0,0.0,0.00,0.3
2018-02-28T21:00:00Z,10.9,0.0,0.0,0.0,0.00,0.5
2018-02-28T22:00:00Z,10.2,0.0,0.0,0.0,0.00,0.3
2018-02-28T23:00:00Z,9.6,0.0,0.0,0.0,0.00,0.2
2018-03-01T00:00:00Z,8.9,0.0,0.0,0.0,0.00,0.0
2018-03-01T01:00:00Z,9.1,0.0,0.0,0.0,0.00,1.8
2018-03-01T02:00:00Z,9.4,0.0,0.0,0.0,0.00,3.6
2018-03-01T03:00:00Z,9.6,0.0,0.0,0.0,0.00,5.4
2018-03-01T04:00:00Z,11.4,0.0,0.0,0.0,0.00,3.6
2018-03-01T05:00:00Z,13.3,101.1,58.8,42.3,0.00,1.8
2018-03-01T06:00:00Z,15.1,311.3,202.0,109.3,0.00,0.0
2018-03-01T07:00:00Z,17.0,502.5,361.1,141.4,0.00,2.9
2018-03-01T08:00:00Z,18.8,648.8,492.2,156.6,0.00,5.9
2018-03-01T09:00:00Z,20.5,740.4,567.9,172.5,0.00,8.8
2018-03-01T10:00:00Z,20.5,766.0,594.1,171.9,0.00,13.2
2018-03-01T11:00:00Z,20.4,715.6,537.1,178.4,0.00,17.6
2018-03-01T12:00:00Z,20.2,596.3,411.5,184.8,0.00,22.0
2018-03-01T13:00:00Z,19.2,430.0,269.4,160.6,0.00,14.6
2018-03-01T14:00:00Z,18.1,247.3,129.7,117.6,0.00,7.3
2018-03-01T15:00:00Z,17.0,60.9,24.3,36.6,0.00,0.0
2018-03-01T16:00:00Z,15.2,0.0,0.0,0.0,0.00,0.0
2018-03-01T17:00:00Z,13.8,0.0,0.0,0.0,0.00,0.0
2018-03-01T18:00:00Z,12.8,0.0,0.0,0.0,0.00,0.0
2018-03-01T19:00:00Z,12.2,0.0,0.0,0.0,0.00,5.9
2018-03-01T20:00:00Z,11.7,0.0,0.0,0.0,0.00,11.8
2018-03-01T21:00:00Z,11.2,0.0,0.0,0.0,0.00,17.7
2018-03-01T22:00:00Z,10.9,0.0,0.0,0.0,0.00,11.8
2018-03-01T23:00:00Z,10.7,0.0,0.0,0.0,0.00,5.9
2018-03-02T00:00:00Z,10.4,0.0,0.0,0.0,0.00,0.0
2018-03-02T01:00:00Z,10.3,0.0,0.0,0.0,0.00,1.9
2018-03-02T02:00:00Z,10.1,0.0,0.0,0.0,0.00,3.9
2018-03-02T03:00:00Z,10.0,0.0,0.0,0.0,0.00,5.8
2018-03-02T04:00:00Z,12.0,0.0,0.0,0.0,0.00,4.0
2018-03-02T05:00:00Z,13.9,105.2,61.7,43.5,0.00,2.3
2018-03-02T06:00:00Z,15.8,317.5,207.8,109.7,0.00,0.5
2018-03-02T07:00:00Z,17.8,511.2,370.1,141.1,0.00,8.8
2018-03-02T08:00:00Z,19.8,659.5,502.9,156.6,0.00,17.1
2018-03-02T09:00:00Z,21.6,751.3,577.6,173.7,0.00,25.4
2018-03-02T10:00:00Z,21.7,776.3,601.8,174.6,0.00,33.4
2018-03-02T11:00:00Z,21.5,716.6,526.1,190.5,0.00,41.3
2018-03-02T12:00:00Z,21.3,583.1,372.7,210.3,0.00,49.2
2018-03-02T13:00:00Z,20.0,410.2,219.1,191.1,0.00,49.2
2018-03-02T14:00:00Z,18.7,232.3,93.4,138.8,0.00,49.2
2018-03-02T15:00:00Z,17.3,58.0,15.3,42.7,0.00,49.2
2018-03-02T16:00:00Z,15.9,0.0,0.0,0.0,0.00,49.4
2018-03-02T17:00:00Z,14.8,0.0,0.0,0.0,0.00,49.6
2018-03-02T18:00:00Z,13.9,0.0,0.0,0.0,0.00,49.7
2018-03-02T19:00:00Z,13.6,0.0,0.0,0.0,0.00,49.3
2018-03-02T20:00:00Z,13.3,0.0,0.0,0.0,0.00,48.9
2018-03-02T21:00:00Z,13.0,0.0,0.0,0.0,0.00,48.6
2018-03-02T22:00:00Z,12.6,0.0,0.0,0.0,0.00,47.0
2018-03-02T23:00:00Z,12.3,0.0,0.0,0.0,0.00,45.5
2018-03-03T00:00:00Z,11.9,0.0,0.0,0.0,0.00,44.0
2018-03-03T01:00:00Z,11.3,0.0,0.0,0.0,0.00,46.9
2018-03-03T02:00:00Z,10.8,0.0,0.0,0.0,0.00,49.7
2018-03-03T03:00:00Z,10.2,0.0,0.0,0.0,0.00,52.5
2018-03-03T04:00:00Z,12.3,0.0,0.0,0.0,0.00,44.3
2018-03-03T05:00:00Z,14.3,102.4,49.3,53.1,0.00,35.5
2018-03-03T06:00:00Z,16.3,310.8,184.3,126.4,0.00,26.2
2018-03-03T07:00:00Z,19.0,511.7,359.1,152.6,0.00,17.5
2018-03-03T08:00:00Z,21.7,668.2,507.3,161.0,0.00,8.7
2018-03-03T09:00:00Z,24.2,761.3,584.3,177.0,0.00,0.0
2018-03-03T10:00:00Z,23.9,787.4,611.0,176.4,0.00,12.7
2018-03-03T11:00:00Z,23.3,742.5,566.9,175.6,0.00,25.3
2018-03-03T12:00:00Z,22.7,631.2,460.6,170.5,0.00,38.0
2018-03-03T13:00:00Z,21.5,465.5,323.9,141.7,0.00,38.0
2018-03-03T14:00:00Z,20.4,270.4,160.8,109.6,0.00,38.0
2018-03-03T15:00:00Z,19.2,68.6,30.1,38.5,0.00,38.0
2018-03-03T16:00:00Z,17.0,0.0,0.0,0.0,0.00,39.8
2018-03-03T17:00:00Z,15.1,0.0,0.0,0.0,0.00,41.5
2018-03-03T18:00:00Z,13.5,0.0,0.0,0.0,0.00,43.3
2018-03-03T19:00:00Z,13.2,0.0,0.0,0.0,0.00,44.4
2018-03-03T20:00:00Z,12.9,0.0,0.0,0.0,0.00,45.6
2018-03-03T21:00:00Z,12.6,0.0,0.0,0.0,0.00,46.7
2018-03-03T22:00:00Z,12.5,0.0,0.0,0.0,0.00,33.5
2018-03-03T23:00:00Z,12.4,0.0,0.0,0.0,0.00,20.3
2018-03-04T00:00:00Z,12.4,0.0,0.0,0.0,0.00,7.1
2018-03-04T01:00:00Z,12.5,0.0,0.0,0.0,0.00,10.3
2018-03-04T02:00:00Z,12.6,0.0,0.0,0.0,0.00,13.5
2018-03-04T03:00:00Z,12.7,0.0,0.0,0.0,0.00,16.6
2018-03-04T04:00:00Z,15.0,0.0,0.0,0.0,0.00,22.5
2018-03-04T05:00:00Z,17.2,112.0,64.8,47.3,0.00,28.4
2018-03-04T06:00:00Z,19.3,324.3,210.9,113.4,0.00,34.3
2018-03-04T07:00:00Z,21.4,518.0,375.1,142.9,0.00,22.9
2018-03-04T08:00:00Z,23.5,667.1,511.5,155.6,0.00,11.4
2018-03-04T09:00:00Z,25.6,760.2,590.8,169.4,0.00,0.0
2018-03-04T10:00:00Z,26.1,786.8,619.6,167.2,0.00,0.1
2018-03-04T11:00:00Z,26.5,741.9,574.2,167.7,0.00,0.3
2018-03-04T12:00:00Z,26.7,630.1,463.9,166.2,0.00,0.4
2018-03-04T13:00:00Z,25.9,464.7,324.4,140.4,0.00,14.2
2018-03-04T14:00:00Z,25.0,270.5,160.1,110.4,0.00,28.0
2018-03-04T15:00:00Z,24.2,70.0,30.0,39.9,0.00,41.8
2018-03-04T16:00:00Z,21.5,0.0,0.0,0.0,0.00,27.8
2018-03-04T17:00:00Z,19.0,0.0,0.0,0.0,0.00,13.9
2018-03-04T18:00:00Z,16.8,0.0,0.0,0.0,0.00,0.0
2018-03-04T19:00:00Z,16.7,0.0,0.0,0.0,0.00,16.1
2018-03-04T20:00:00Z,16.5,0.0,0.0,0.0,0.00,32.3
2018-03-04T21:00:00Z,16.4,0.0,0.0,0.0,0.00,48.4
2018-03-04T22:00:00Z,16.0,0.0,0.0,0.0,0.00,32.3
